	identifier	speaker	split	label	file
1131	6_theo_16	theo	TRAIN	6	speech_data/6_theo_16.wav
1132	2_yweweler_46	yweweler	DEV	2	speech_data/2_yweweler_46.wav
1133	5_lucas_28	lucas	DEV	5	speech_data/5_lucas_28.wav
1134	7_nicolas_14	nicolas	TRAIN	7	speech_data/7_nicolas_14.wav
1135	4_lucas_46	lucas	DEV	4	speech_data/4_lucas_46.wav
1136	0_george_32	george	TRAIN	0	speech_data/0_george_32.wav
1137	9_nicolas_40	nicolas	TRAIN	9	speech_data/9_nicolas_40.wav
1138	2_george_3	george	TRAIN	2	speech_data/2_george_3.wav
1139	6_george_18	george	TRAIN	6	speech_data/6_george_18.wav
1140	3_george_41	george	TRAIN	3	speech_data/3_george_41.wav
1141	6_nicolas_29	nicolas	TRAIN	6	speech_data/6_nicolas_29.wav
1142	3_theo_12	theo	TRAIN	3	speech_data/3_theo_12.wav
1143	1_theo_31	theo	TRAIN	1	speech_data/1_theo_31.wav
1144	9_theo_39	theo	TRAIN	9	speech_data/9_theo_39.wav
1145	4_george_48	george	TRAIN	4	speech_data/4_george_48.wav
1146	7_jackson_48	jackson	TRAIN	7	speech_data/7_jackson_48.wav
1147	1_lucas_22	lucas	DEV	1	speech_data/1_lucas_22.wav
1148	6_nicolas_46	nicolas	TRAIN	6	speech_data/6_nicolas_46.wav
1149	2_george_41	george	TRAIN	2	speech_data/2_george_41.wav
1150	7_jackson_32	jackson	TRAIN	7	speech_data/7_jackson_32.wav
1151	2_theo_42	theo	TRAIN	2	speech_data/2_theo_42.wav
1152	8_nicolas_43	nicolas	TRAIN	8	speech_data/8_nicolas_43.wav
1153	7_lucas_26	lucas	DEV	7	speech_data/7_lucas_26.wav
1154	1_jackson_39	jackson	TRAIN	1	speech_data/1_jackson_39.wav
1155	3_theo_18	theo	TRAIN	3	speech_data/3_theo_18.wav
1156	7_theo_28	theo	TRAIN	7	speech_data/7_theo_28.wav
1157	2_jackson_19	jackson	TRAIN	2	speech_data/2_jackson_19.wav
1158	5_george_46	george	TRAIN	5	speech_data/5_george_46.wav
1159	8_nicolas_30	nicolas	TRAIN	8	speech_data/8_nicolas_30.wav
1160	6_lucas_2	lucas	TEST	6	speech_data/6_lucas_2.wav
1161	9_theo_42	theo	TRAIN	9	speech_data/9_theo_42.wav
1162	5_theo_40	theo	TRAIN	5	speech_data/5_theo_40.wav
1163	5_nicolas_32	nicolas	TRAIN	5	speech_data/5_nicolas_32.wav
1164	9_lucas_34	lucas	DEV	9	speech_data/9_lucas_34.wav
1165	4_jackson_30	jackson	TRAIN	4	speech_data/4_jackson_30.wav
1166	7_george_23	george	TRAIN	7	speech_data/7_george_23.wav
1167	4_nicolas_17	nicolas	TRAIN	4	speech_data/4_nicolas_17.wav
1168	4_yweweler_39	yweweler	DEV	4	speech_data/4_yweweler_39.wav
1169	2_nicolas_24	nicolas	TRAIN	2	speech_data/2_nicolas_24.wav
1170	5_yweweler_30	yweweler	TEST	5	speech_data/5_yweweler_30.wav
1171	7_yweweler_35	yweweler	TEST	7	speech_data/7_yweweler_35.wav
1172	8_george_0	george	TRAIN	8	speech_data/8_george_0.wav
1173	1_yweweler_12	yweweler	DEV	1	speech_data/1_yweweler_12.wav
1174	0_george_30	george	TRAIN	0	speech_data/0_george_30.wav
1175	6_jackson_29	jackson	TRAIN	6	speech_data/6_jackson_29.wav
1176	7_george_39	george	TRAIN	7	speech_data/7_george_39.wav
1177	9_george_31	george	TRAIN	9	speech_data/9_george_31.wav
1178	1_theo_1	theo	TRAIN	1	speech_data/1_theo_1.wav
1179	7_lucas_45	lucas	TEST	7	speech_data/7_lucas_45.wav
1180	5_theo_44	theo	TRAIN	5	speech_data/5_theo_44.wav
1181	0_nicolas_48	nicolas	TRAIN	0	speech_data/0_nicolas_48.wav
1182	0_jackson_44	jackson	TRAIN	0	speech_data/0_jackson_44.wav
1183	0_lucas_23	lucas	TEST	0	speech_data/0_lucas_23.wav
1184	6_jackson_40	jackson	TRAIN	6	speech_data/6_jackson_40.wav
1185	1_nicolas_23	nicolas	TRAIN	1	speech_data/1_nicolas_23.wav
1186	0_jackson_23	jackson	TRAIN	0	speech_data/0_jackson_23.wav
1187	2_nicolas_21	nicolas	TRAIN	2	speech_data/2_nicolas_21.wav
1188	1_nicolas_47	nicolas	TRAIN	1	speech_data/1_nicolas_47.wav
1189	6_george_11	george	TRAIN	6	speech_data/6_george_11.wav
1190	5_yweweler_8	yweweler	DEV	5	speech_data/5_yweweler_8.wav
1191	1_lucas_14	lucas	DEV	1	speech_data/1_lucas_14.wav
1192	4_lucas_43	lucas	TEST	4	speech_data/4_lucas_43.wav
1193	5_jackson_35	jackson	TRAIN	5	speech_data/5_jackson_35.wav
1194	6_jackson_49	jackson	TRAIN	6	speech_data/6_jackson_49.wav
1195	5_lucas_45	lucas	DEV	5	speech_data/5_lucas_45.wav
1196	3_george_10	george	TRAIN	3	speech_data/3_george_10.wav
1197	6_nicolas_16	nicolas	TRAIN	6	speech_data/6_nicolas_16.wav
1198	9_yweweler_19	yweweler	DEV	9	speech_data/9_yweweler_19.wav
1199	2_george_1	george	TRAIN	2	speech_data/2_george_1.wav
1200	3_nicolas_21	nicolas	TRAIN	3	speech_data/3_nicolas_21.wav
1201	7_george_3	george	TRAIN	7	speech_data/7_george_3.wav
1202	4_george_8	george	TRAIN	4	speech_data/4_george_8.wav
1203	0_lucas_16	lucas	TEST	0	speech_data/0_lucas_16.wav
1204	0_jackson_39	jackson	TRAIN	0	speech_data/0_jackson_39.wav
1205	0_jackson_11	jackson	TRAIN	0	speech_data/0_jackson_11.wav
1206	8_george_17	george	TRAIN	8	speech_data/8_george_17.wav
1207	9_theo_38	theo	TRAIN	9	speech_data/9_theo_38.wav
1208	7_lucas_36	lucas	DEV	7	speech_data/7_lucas_36.wav
1209	3_jackson_48	jackson	TRAIN	3	speech_data/3_jackson_48.wav
1210	4_jackson_1	jackson	TRAIN	4	speech_data/4_jackson_1.wav
1211	8_yweweler_9	yweweler	TEST	8	speech_data/8_yweweler_9.wav
1212	9_lucas_47	lucas	TEST	9	speech_data/9_lucas_47.wav
1213	6_yweweler_9	yweweler	DEV	6	speech_data/6_yweweler_9.wav
1214	3_george_30	george	TRAIN	3	speech_data/3_george_30.wav
1215	7_george_12	george	TRAIN	7	speech_data/7_george_12.wav
1216	3_george_45	george	TRAIN	3	speech_data/3_george_45.wav
1217	5_lucas_26	lucas	DEV	5	speech_data/5_lucas_26.wav
1218	8_theo_45	theo	TRAIN	8	speech_data/8_theo_45.wav
1219	5_nicolas_25	nicolas	TRAIN	5	speech_data/5_nicolas_25.wav
1220	3_theo_39	theo	TRAIN	3	speech_data/3_theo_39.wav
1221	3_yweweler_26	yweweler	DEV	3	speech_data/3_yweweler_26.wav
1222	1_lucas_4	lucas	TEST	1	speech_data/1_lucas_4.wav
1223	2_jackson_27	jackson	TRAIN	2	speech_data/2_jackson_27.wav
1224	8_nicolas_42	nicolas	TRAIN	8	speech_data/8_nicolas_42.wav
1225	3_lucas_2	lucas	TEST	3	speech_data/3_lucas_2.wav
1226	9_jackson_9	jackson	TRAIN	9	speech_data/9_jackson_9.wav
1227	1_jackson_35	jackson	TRAIN	1	speech_data/1_jackson_35.wav
1228	9_theo_34	theo	TRAIN	9	speech_data/9_theo_34.wav
1229	5_nicolas_27	nicolas	TRAIN	5	speech_data/5_nicolas_27.wav
1230	6_george_17	george	TRAIN	6	speech_data/6_george_17.wav
1231	0_lucas_28	lucas	TEST	0	speech_data/0_lucas_28.wav
1232	4_george_20	george	TRAIN	4	speech_data/4_george_20.wav
1233	7_yweweler_18	yweweler	DEV	7	speech_data/7_yweweler_18.wav
1234	9_lucas_3	lucas	DEV	9	speech_data/9_lucas_3.wav
1235	8_lucas_16	lucas	TEST	8	speech_data/8_lucas_16.wav
1236	8_george_14	george	TRAIN	8	speech_data/8_george_14.wav
1237	4_theo_15	theo	TRAIN	4	speech_data/4_theo_15.wav
1238	3_yweweler_28	yweweler	DEV	3	speech_data/3_yweweler_28.wav
1239	4_lucas_12	lucas	DEV	4	speech_data/4_lucas_12.wav
1240	6_george_36	george	TRAIN	6	speech_data/6_george_36.wav
1241	7_jackson_28	jackson	TRAIN	7	speech_data/7_jackson_28.wav
1242	9_theo_29	theo	TRAIN	9	speech_data/9_theo_29.wav
1243	0_george_45	george	TRAIN	0	speech_data/0_george_45.wav
1244	1_nicolas_41	nicolas	TRAIN	1	speech_data/1_nicolas_41.wav
1245	4_george_26	george	TRAIN	4	speech_data/4_george_26.wav
1246	8_lucas_45	lucas	DEV	8	speech_data/8_lucas_45.wav
1247	4_yweweler_34	yweweler	DEV	4	speech_data/4_yweweler_34.wav
1248	1_jackson_26	jackson	TRAIN	1	speech_data/1_jackson_26.wav
1249	3_lucas_13	lucas	DEV	3	speech_data/3_lucas_13.wav
1250	7_nicolas_33	nicolas	TRAIN	7	speech_data/7_nicolas_33.wav
1251	6_lucas_40	lucas	DEV	6	speech_data/6_lucas_40.wav
1252	9_lucas_40	lucas	TEST	9	speech_data/9_lucas_40.wav
1253	4_yweweler_49	yweweler	DEV	4	speech_data/4_yweweler_49.wav
1254	9_lucas_2	lucas	TEST	9	speech_data/9_lucas_2.wav
1255	9_jackson_28	jackson	TRAIN	9	speech_data/9_jackson_28.wav
1256	8_george_23	george	TRAIN	8	speech_data/8_george_23.wav
1257	6_lucas_8	lucas	TEST	6	speech_data/6_lucas_8.wav
1258	8_jackson_44	jackson	TRAIN	8	speech_data/8_jackson_44.wav
1259	2_jackson_35	jackson	TRAIN	2	speech_data/2_jackson_35.wav
1260	1_theo_17	theo	TRAIN	1	speech_data/1_theo_17.wav
1261	1_jackson_47	jackson	TRAIN	1	speech_data/1_jackson_47.wav
1262	4_jackson_14	jackson	TRAIN	4	speech_data/4_jackson_14.wav
1263	9_yweweler_1	yweweler	DEV	9	speech_data/9_yweweler_1.wav
1264	2_lucas_20	lucas	TEST	2	speech_data/2_lucas_20.wav
1265	2_nicolas_14	nicolas	TRAIN	2	speech_data/2_nicolas_14.wav
1266	1_theo_36	theo	TRAIN	1	speech_data/1_theo_36.wav
1267	4_george_42	george	TRAIN	4	speech_data/4_george_42.wav
1268	9_jackson_31	jackson	TRAIN	9	speech_data/9_jackson_31.wav
1269	9_jackson_36	jackson	TRAIN	9	speech_data/9_jackson_36.wav
1270	1_lucas_34	lucas	DEV	1	speech_data/1_lucas_34.wav
1271	9_george_39	george	TRAIN	9	speech_data/9_george_39.wav
1272	0_george_29	george	TRAIN	0	speech_data/0_george_29.wav
1273	1_nicolas_15	nicolas	TRAIN	1	speech_data/1_nicolas_15.wav
1274	1_nicolas_31	nicolas	TRAIN	1	speech_data/1_nicolas_31.wav
1275	5_jackson_46	jackson	TRAIN	5	speech_data/5_jackson_46.wav
1276	5_theo_19	theo	TRAIN	5	speech_data/5_theo_19.wav
1277	6_lucas_0	lucas	DEV	6	speech_data/6_lucas_0.wav
1278	7_jackson_11	jackson	TRAIN	7	speech_data/7_jackson_11.wav
1279	6_nicolas_19	nicolas	TRAIN	6	speech_data/6_nicolas_19.wav
1280	8_lucas_20	lucas	DEV	8	speech_data/8_lucas_20.wav
1281	8_jackson_43	jackson	TRAIN	8	speech_data/8_jackson_43.wav
1282	9_jackson_44	jackson	TRAIN	9	speech_data/9_jackson_44.wav
1283	1_nicolas_24	nicolas	TRAIN	1	speech_data/1_nicolas_24.wav
1284	6_lucas_46	lucas	DEV	6	speech_data/6_lucas_46.wav
1285	1_jackson_9	jackson	TRAIN	1	speech_data/1_jackson_9.wav
1286	6_yweweler_8	yweweler	DEV	6	speech_data/6_yweweler_8.wav
1287	1_jackson_43	jackson	TRAIN	1	speech_data/1_jackson_43.wav
1288	8_george_40	george	TRAIN	8	speech_data/8_george_40.wav
1289	8_lucas_30	lucas	TEST	8	speech_data/8_lucas_30.wav
1290	0_nicolas_26	nicolas	TRAIN	0	speech_data/0_nicolas_26.wav
1291	4_jackson_20	jackson	TRAIN	4	speech_data/4_jackson_20.wav
1292	0_jackson_2	jackson	TRAIN	0	speech_data/0_jackson_2.wav
1293	0_nicolas_36	nicolas	TRAIN	0	speech_data/0_nicolas_36.wav
1294	5_jackson_6	jackson	TRAIN	5	speech_data/5_jackson_6.wav
1295	3_theo_24	theo	TRAIN	3	speech_data/3_theo_24.wav
1296	2_george_47	george	TRAIN	2	speech_data/2_george_47.wav
1297	8_nicolas_10	nicolas	TRAIN	8	speech_data/8_nicolas_10.wav
1298	7_yweweler_1	yweweler	DEV	7	speech_data/7_yweweler_1.wav
1299	2_yweweler_16	yweweler	TEST	2	speech_data/2_yweweler_16.wav
1300	3_lucas_49	lucas	DEV	3	speech_data/3_lucas_49.wav
1301	9_nicolas_38	nicolas	TRAIN	9	speech_data/9_nicolas_38.wav
1302	7_yweweler_14	yweweler	TEST	7	speech_data/7_yweweler_14.wav
1303	6_jackson_36	jackson	TRAIN	6	speech_data/6_jackson_36.wav
1304	5_jackson_19	jackson	TRAIN	5	speech_data/5_jackson_19.wav
1305	1_george_8	george	TRAIN	1	speech_data/1_george_8.wav
1306	4_yweweler_38	yweweler	DEV	4	speech_data/4_yweweler_38.wav
1307	4_lucas_20	lucas	DEV	4	speech_data/4_lucas_20.wav
1308	4_yweweler_7	yweweler	DEV	4	speech_data/4_yweweler_7.wav
1309	4_yweweler_16	yweweler	DEV	4	speech_data/4_yweweler_16.wav
1310	0_lucas_48	lucas	TEST	0	speech_data/0_lucas_48.wav
1311	8_jackson_12	jackson	TRAIN	8	speech_data/8_jackson_12.wav
1312	6_theo_41	theo	TRAIN	6	speech_data/6_theo_41.wav
1313	9_lucas_42	lucas	TEST	9	speech_data/9_lucas_42.wav
1314	5_nicolas_22	nicolas	TRAIN	5	speech_data/5_nicolas_22.wav
1315	7_george_42	george	TRAIN	7	speech_data/7_george_42.wav
1316	3_nicolas_48	nicolas	TRAIN	3	speech_data/3_nicolas_48.wav
1317	6_theo_39	theo	TRAIN	6	speech_data/6_theo_39.wav
1318	4_yweweler_14	yweweler	TEST	4	speech_data/4_yweweler_14.wav
1319	6_jackson_12	jackson	TRAIN	6	speech_data/6_jackson_12.wav
1320	3_theo_46	theo	TRAIN	3	speech_data/3_theo_46.wav
1321	9_george_19	george	TRAIN	9	speech_data/9_george_19.wav
1322	7_yweweler_3	yweweler	TEST	7	speech_data/7_yweweler_3.wav
1323	2_nicolas_3	nicolas	TRAIN	2	speech_data/2_nicolas_3.wav
1324	4_yweweler_46	yweweler	TEST	4	speech_data/4_yweweler_46.wav
1325	1_theo_2	theo	TRAIN	1	speech_data/1_theo_2.wav
1326	5_nicolas_30	nicolas	TRAIN	5	speech_data/5_nicolas_30.wav
1327	6_theo_34	theo	TRAIN	6	speech_data/6_theo_34.wav
1328	2_george_40	george	TRAIN	2	speech_data/2_george_40.wav
1329	0_yweweler_49	yweweler	TEST	0	speech_data/0_yweweler_49.wav
1330	7_theo_13	theo	TRAIN	7	speech_data/7_theo_13.wav
1331	4_jackson_24	jackson	TRAIN	4	speech_data/4_jackson_24.wav
1332	8_george_31	george	TRAIN	8	speech_data/8_george_31.wav
1333	2_yweweler_13	yweweler	DEV	2	speech_data/2_yweweler_13.wav
1334	6_george_33	george	TRAIN	6	speech_data/6_george_33.wav
1335	1_theo_33	theo	TRAIN	1	speech_data/1_theo_33.wav
1336	4_nicolas_16	nicolas	TRAIN	4	speech_data/4_nicolas_16.wav
1337	3_yweweler_7	yweweler	TEST	3	speech_data/3_yweweler_7.wav
1338	1_theo_0	theo	TRAIN	1	speech_data/1_theo_0.wav
1339	3_jackson_5	jackson	TRAIN	3	speech_data/3_jackson_5.wav
1340	8_jackson_7	jackson	TRAIN	8	speech_data/8_jackson_7.wav
1341	5_jackson_39	jackson	TRAIN	5	speech_data/5_jackson_39.wav
1342	8_lucas_14	lucas	DEV	8	speech_data/8_lucas_14.wav
1343	8_yweweler_29	yweweler	TEST	8	speech_data/8_yweweler_29.wav
1344	0_jackson_13	jackson	TRAIN	0	speech_data/0_jackson_13.wav
1345	8_lucas_35	lucas	TEST	8	speech_data/8_lucas_35.wav
1346	8_theo_1	theo	TRAIN	8	speech_data/8_theo_1.wav
1347	1_theo_7	theo	TRAIN	1	speech_data/1_theo_7.wav
1348	9_nicolas_3	nicolas	TRAIN	9	speech_data/9_nicolas_3.wav
1349	9_jackson_26	jackson	TRAIN	9	speech_data/9_jackson_26.wav
1350	0_nicolas_24	nicolas	TRAIN	0	speech_data/0_nicolas_24.wav
1351	0_theo_21	theo	TRAIN	0	speech_data/0_theo_21.wav
1352	7_theo_19	theo	TRAIN	7	speech_data/7_theo_19.wav
1353	4_nicolas_43	nicolas	TRAIN	4	speech_data/4_nicolas_43.wav
1354	7_nicolas_42	nicolas	TRAIN	7	speech_data/7_nicolas_42.wav
1355	7_george_8	george	TRAIN	7	speech_data/7_george_8.wav
1356	3_george_11	george	TRAIN	3	speech_data/3_george_11.wav
1357	6_jackson_23	jackson	TRAIN	6	speech_data/6_jackson_23.wav
1358	8_george_48	george	TRAIN	8	speech_data/8_george_48.wav
1359	3_george_27	george	TRAIN	3	speech_data/3_george_27.wav
1360	5_nicolas_23	nicolas	TRAIN	5	speech_data/5_nicolas_23.wav
1361	7_theo_3	theo	TRAIN	7	speech_data/7_theo_3.wav
1362	1_lucas_2	lucas	TEST	1	speech_data/1_lucas_2.wav
1363	7_lucas_48	lucas	TEST	7	speech_data/7_lucas_48.wav
1364	9_lucas_37	lucas	DEV	9	speech_data/9_lucas_37.wav
1365	3_theo_35	theo	TRAIN	3	speech_data/3_theo_35.wav
1366	8_theo_17	theo	TRAIN	8	speech_data/8_theo_17.wav
1367	5_jackson_28	jackson	TRAIN	5	speech_data/5_jackson_28.wav
1368	3_lucas_37	lucas	TEST	3	speech_data/3_lucas_37.wav
1369	2_nicolas_41	nicolas	TRAIN	2	speech_data/2_nicolas_41.wav
1370	4_lucas_21	lucas	TEST	4	speech_data/4_lucas_21.wav
1371	3_nicolas_8	nicolas	TRAIN	3	speech_data/3_nicolas_8.wav
1372	8_theo_0	theo	TRAIN	8	speech_data/8_theo_0.wav
1373	4_theo_42	theo	TRAIN	4	speech_data/4_theo_42.wav
1374	2_george_33	george	TRAIN	2	speech_data/2_george_33.wav
1375	3_yweweler_36	yweweler	TEST	3	speech_data/3_yweweler_36.wav
1376	5_nicolas_1	nicolas	TRAIN	5	speech_data/5_nicolas_1.wav
1377	2_nicolas_39	nicolas	TRAIN	2	speech_data/2_nicolas_39.wav
1378	7_nicolas_8	nicolas	TRAIN	7	speech_data/7_nicolas_8.wav
1379	7_theo_44	theo	TRAIN	7	speech_data/7_theo_44.wav
1380	0_jackson_43	jackson	TRAIN	0	speech_data/0_jackson_43.wav
1381	8_jackson_37	jackson	TRAIN	8	speech_data/8_jackson_37.wav
1382	8_jackson_17	jackson	TRAIN	8	speech_data/8_jackson_17.wav
1383	7_jackson_31	jackson	TRAIN	7	speech_data/7_jackson_31.wav
1384	5_nicolas_41	nicolas	TRAIN	5	speech_data/5_nicolas_41.wav
1385	3_jackson_32	jackson	TRAIN	3	speech_data/3_jackson_32.wav
1386	1_nicolas_27	nicolas	TRAIN	1	speech_data/1_nicolas_27.wav
1387	8_nicolas_2	nicolas	TRAIN	8	speech_data/8_nicolas_2.wav
1388	0_yweweler_38	yweweler	DEV	0	speech_data/0_yweweler_38.wav
1389	3_nicolas_18	nicolas	TRAIN	3	speech_data/3_nicolas_18.wav
1390	5_lucas_21	lucas	DEV	5	speech_data/5_lucas_21.wav
1391	6_theo_1	theo	TRAIN	6	speech_data/6_theo_1.wav
1392	0_lucas_9	lucas	TEST	0	speech_data/0_lucas_9.wav
1393	5_nicolas_36	nicolas	TRAIN	5	speech_data/5_nicolas_36.wav
1394	4_george_3	george	TRAIN	4	speech_data/4_george_3.wav
1395	5_lucas_31	lucas	DEV	5	speech_data/5_lucas_31.wav
1396	6_yweweler_37	yweweler	DEV	6	speech_data/6_yweweler_37.wav
1397	5_theo_45	theo	TRAIN	5	speech_data/5_theo_45.wav
1398	2_theo_27	theo	TRAIN	2	speech_data/2_theo_27.wav
1399	5_george_40	george	TRAIN	5	speech_data/5_george_40.wav
1400	4_nicolas_19	nicolas	TRAIN	4	speech_data/4_nicolas_19.wav
1401	2_george_32	george	TRAIN	2	speech_data/2_george_32.wav
1402	1_nicolas_44	nicolas	TRAIN	1	speech_data/1_nicolas_44.wav
1403	0_theo_47	theo	TRAIN	0	speech_data/0_theo_47.wav
1404	9_jackson_3	jackson	TRAIN	9	speech_data/9_jackson_3.wav
1405	4_theo_17	theo	TRAIN	4	speech_data/4_theo_17.wav
1406	5_jackson_25	jackson	TRAIN	5	speech_data/5_jackson_25.wav
1407	1_nicolas_28	nicolas	TRAIN	1	speech_data/1_nicolas_28.wav
1408	0_theo_37	theo	TRAIN	0	speech_data/0_theo_37.wav
1409	9_nicolas_34	nicolas	TRAIN	9	speech_data/9_nicolas_34.wav
1410	8_lucas_9	lucas	TEST	8	speech_data/8_lucas_9.wav
1411	6_nicolas_10	nicolas	TRAIN	6	speech_data/6_nicolas_10.wav
1412	4_yweweler_35	yweweler	DEV	4	speech_data/4_yweweler_35.wav
1413	1_theo_15	theo	TRAIN	1	speech_data/1_theo_15.wav
1414	2_jackson_28	jackson	TRAIN	2	speech_data/2_jackson_28.wav
1415	8_yweweler_3	yweweler	TEST	8	speech_data/8_yweweler_3.wav
1416	9_nicolas_2	nicolas	TRAIN	9	speech_data/9_nicolas_2.wav
1417	8_george_47	george	TRAIN	8	speech_data/8_george_47.wav
1418	4_nicolas_25	nicolas	TRAIN	4	speech_data/4_nicolas_25.wav
1419	6_nicolas_42	nicolas	TRAIN	6	speech_data/6_nicolas_42.wav
1420	3_yweweler_24	yweweler	TEST	3	speech_data/3_yweweler_24.wav
1421	0_yweweler_14	yweweler	TEST	0	speech_data/0_yweweler_14.wav
1422	2_george_4	george	TRAIN	2	speech_data/2_george_4.wav
1423	5_yweweler_27	yweweler	DEV	5	speech_data/5_yweweler_27.wav
1424	5_theo_31	theo	TRAIN	5	speech_data/5_theo_31.wav
1425	1_lucas_16	lucas	DEV	1	speech_data/1_lucas_16.wav
1426	5_theo_34	theo	TRAIN	5	speech_data/5_theo_34.wav
1427	9_theo_20	theo	TRAIN	9	speech_data/9_theo_20.wav
1428	3_jackson_3	jackson	TRAIN	3	speech_data/3_jackson_3.wav
1429	6_nicolas_26	nicolas	TRAIN	6	speech_data/6_nicolas_26.wav
1430	1_theo_43	theo	TRAIN	1	speech_data/1_theo_43.wav
1431	8_yweweler_13	yweweler	TEST	8	speech_data/8_yweweler_13.wav
1432	4_jackson_47	jackson	TRAIN	4	speech_data/4_jackson_47.wav
1433	2_nicolas_40	nicolas	TRAIN	2	speech_data/2_nicolas_40.wav
1434	0_lucas_38	lucas	DEV	0	speech_data/0_lucas_38.wav
1435	3_lucas_14	lucas	DEV	3	speech_data/3_lucas_14.wav
1436	6_lucas_15	lucas	TEST	6	speech_data/6_lucas_15.wav
1437	4_yweweler_45	yweweler	TEST	4	speech_data/4_yweweler_45.wav
1438	6_yweweler_25	yweweler	TEST	6	speech_data/6_yweweler_25.wav
1439	3_jackson_39	jackson	TRAIN	3	speech_data/3_jackson_39.wav
1440	7_lucas_34	lucas	DEV	7	speech_data/7_lucas_34.wav
1441	4_jackson_44	jackson	TRAIN	4	speech_data/4_jackson_44.wav
1442	7_theo_49	theo	TRAIN	7	speech_data/7_theo_49.wav
1443	4_jackson_4	jackson	TRAIN	4	speech_data/4_jackson_4.wav
1444	6_george_12	george	TRAIN	6	speech_data/6_george_12.wav
1445	2_george_48	george	TRAIN	2	speech_data/2_george_48.wav
1446	2_jackson_13	jackson	TRAIN	2	speech_data/2_jackson_13.wav
1447	0_yweweler_24	yweweler	DEV	0	speech_data/0_yweweler_24.wav
1448	6_jackson_11	jackson	TRAIN	6	speech_data/6_jackson_11.wav
1449	0_jackson_4	jackson	TRAIN	0	speech_data/0_jackson_4.wav
1450	6_nicolas_22	nicolas	TRAIN	6	speech_data/6_nicolas_22.wav
1451	6_george_42	george	TRAIN	6	speech_data/6_george_42.wav
1452	8_george_39	george	TRAIN	8	speech_data/8_george_39.wav
1453	9_theo_31	theo	TRAIN	9	speech_data/9_theo_31.wav
1454	8_theo_34	theo	TRAIN	8	speech_data/8_theo_34.wav
1455	4_george_2	george	TRAIN	4	speech_data/4_george_2.wav
1456	2_yweweler_14	yweweler	TEST	2	speech_data/2_yweweler_14.wav
1457	3_jackson_11	jackson	TRAIN	3	speech_data/3_jackson_11.wav
1458	1_yweweler_2	yweweler	DEV	1	speech_data/1_yweweler_2.wav
1459	1_yweweler_7	yweweler	TEST	1	speech_data/1_yweweler_7.wav
1460	5_lucas_39	lucas	DEV	5	speech_data/5_lucas_39.wav
1461	5_theo_12	theo	TRAIN	5	speech_data/5_theo_12.wav
1462	8_lucas_41	lucas	DEV	8	speech_data/8_lucas_41.wav
1463	8_yweweler_15	yweweler	TEST	8	speech_data/8_yweweler_15.wav
1464	1_nicolas_18	nicolas	TRAIN	1	speech_data/1_nicolas_18.wav
1465	8_jackson_49	jackson	TRAIN	8	speech_data/8_jackson_49.wav
1466	2_jackson_41	jackson	TRAIN	2	speech_data/2_jackson_41.wav
1467	6_yweweler_41	yweweler	DEV	6	speech_data/6_yweweler_41.wav
1468	7_theo_47	theo	TRAIN	7	speech_data/7_theo_47.wav
1469	4_yweweler_17	yweweler	DEV	4	speech_data/4_yweweler_17.wav
1470	0_yweweler_17	yweweler	DEV	0	speech_data/0_yweweler_17.wav
1471	0_theo_19	theo	TRAIN	0	speech_data/0_theo_19.wav
1472	9_jackson_29	jackson	TRAIN	9	speech_data/9_jackson_29.wav
1473	4_yweweler_42	yweweler	TEST	4	speech_data/4_yweweler_42.wav
1474	8_lucas_33	lucas	DEV	8	speech_data/8_lucas_33.wav
1475	1_lucas_36	lucas	TEST	1	speech_data/1_lucas_36.wav
1476	0_yweweler_46	yweweler	DEV	0	speech_data/0_yweweler_46.wav
1477	1_george_28	george	TRAIN	1	speech_data/1_george_28.wav
1478	3_theo_5	theo	TRAIN	3	speech_data/3_theo_5.wav
1479	8_yweweler_28	yweweler	TEST	8	speech_data/8_yweweler_28.wav
1480	4_nicolas_49	nicolas	TRAIN	4	speech_data/4_nicolas_49.wav
1481	9_george_0	george	TRAIN	9	speech_data/9_george_0.wav
1482	4_yweweler_1	yweweler	TEST	4	speech_data/4_yweweler_1.wav
1483	5_lucas_2	lucas	TEST	5	speech_data/5_lucas_2.wav
1484	4_george_28	george	TRAIN	4	speech_data/4_george_28.wav
1485	1_nicolas_48	nicolas	TRAIN	1	speech_data/1_nicolas_48.wav
1486	3_nicolas_41	nicolas	TRAIN	3	speech_data/3_nicolas_41.wav
1487	6_yweweler_13	yweweler	TEST	6	speech_data/6_yweweler_13.wav
1488	3_nicolas_28	nicolas	TRAIN	3	speech_data/3_nicolas_28.wav
1489	7_nicolas_27	nicolas	TRAIN	7	speech_data/7_nicolas_27.wav
1490	1_george_31	george	TRAIN	1	speech_data/1_george_31.wav
1491	4_yweweler_29	yweweler	TEST	4	speech_data/4_yweweler_29.wav
1492	6_george_35	george	TRAIN	6	speech_data/6_george_35.wav
1493	4_theo_40	theo	TRAIN	4	speech_data/4_theo_40.wav
1494	2_nicolas_45	nicolas	TRAIN	2	speech_data/2_nicolas_45.wav
1495	1_yweweler_15	yweweler	TEST	1	speech_data/1_yweweler_15.wav
1496	8_jackson_39	jackson	TRAIN	8	speech_data/8_jackson_39.wav
1497	2_george_6	george	TRAIN	2	speech_data/2_george_6.wav
1498	0_nicolas_30	nicolas	TRAIN	0	speech_data/0_nicolas_30.wav
